LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Dec 26 20:32:42 +0330 2019
 500 atoms
 2 bonds
 0 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.500000 0.500000  xlo xhi
 -0.500000 0.500000  ylo yhi
 -0.500000 0.500000  zlo zhi

# Pair Coeffs
#
# 1  AL
# 2  O

# Bond Coeffs
#
# 1  

 Masses

 1 26.981539 # AL
 2 15.999400 # O

 Atoms # full

374 4 2 0.000000 65.569000 4.176000 52.266998 # O HOH
375 5 2 0.000000 51.820000 5.946000 57.966999 # O HOH
376 1 1 0.000000 7.291000 8.874000 26.972000 # AL UNL
377 2 1 0.000000 9.961000 13.258000 29.003000 # AL UNL
378 3 2 0.000000 10.376000 10.518000 22.153000 # O HOH
379 4 2 0.000000 3.383000 5.910000 31.229000 # O HOH
380 5 2 0.000000 11.666000 18.000000 34.373001 # O HOH
381 1 1 0.000000 17.794001 11.509000 94.894997 # AL UNL
382 2 1 0.000000 17.448999 13.308000 89.686996 # AL UNL
383 3 2 0.000000 14.797000 16.580000 95.758003 # O HOH
384 4 2 0.000000 20.921000 5.857000 95.573997 # O HOH
385 5 2 0.000000 18.705999 12.755000 82.452003 # O HOH
386 1 1 0.000000 88.153999 6.874000 38.986000 # AL UNL
387 2 1 0.000000 89.386002 8.444000 33.839001 # AL UNL
388 3 2 0.000000 91.242996 2.118000 37.175999 # O HOH
389 4 2 0.000000 84.669998 11.207000 42.345001 # O HOH
390 5 2 0.000000 89.225998 13.180000 28.202000 # O HOH
391 1 1 0.000000 51.839001 11.940000 76.550003 # AL UNL
392 2 1 0.000000 48.382000 7.801000 75.367996 # AL UNL
393 3 2 0.000000 51.827000 9.091000 81.777000 # O HOH
394 4 2 0.000000 52.881001 16.047001 71.626999 # O HOH
395 5 2 0.000000 43.912998 4.061000 70.866997 # O HOH
396 1 1 0.000000 83.406998 9.193000 70.705002 # AL UNL
397 2 1 0.000000 83.299004 9.052000 65.186996 # AL UNL
398 3 2 0.000000 77.619003 8.123000 69.820999 # O HOH
399 4 2 0.000000 89.281998 10.316000 73.238998 # O HOH
400 5 2 0.000000 86.448997 9.478000 58.543999 # O HOH
401 1 1 0.000000 93.628998 15.938000 56.477001 # AL UNL
402 2 1 0.000000 95.498001 10.941000 55.058998 # AL UNL
403 3 2 0.000000 91.142998 15.404000 51.095001 # O HOH
404 4 2 0.000000 95.581001 17.965000 62.332001 # O HOH
405 5 2 0.000000 99.332001 4.774000 56.282001 # O HOH
406 1 1 0.000000 70.704002 6.291000 34.408001 # AL UNL
407 2 1 0.000000 74.974998 6.434000 37.903000 # AL UNL
408 3 2 0.000000 75.046997 4.414000 30.795000 # O HOH
409 4 2 0.000000 65.050003 8.144000 37.013000 # O HOH
410 5 2 0.000000 78.037003 7.685000 44.481998 # O HOH
411 1 1 0.000000 104.528000 11.991000 86.351997 # AL UNL
412 2 1 0.000000 105.824997 6.636000 86.016998 # AL UNL
413 3 2 0.000000 103.225998 10.977000 80.633003 # O HOH
414 4 2 0.000000 105.457001 14.610000 92.223000 # O HOH
415 5 2 0.000000 108.245003 0.277000 88.835999 # O HOH
416 1 1 0.000000 81.128998 2.445000 71.530998 # AL UNL
417 2 1 0.000000 77.964996 6.801000 72.750000 # AL UNL
418 3 2 0.000000 77.625999 0.032000 75.694000 # O HOH
419 4 2 0.000000 85.608002 3.583000 66.964996 # O HOH
420 5 2 0.000000 75.859001 13.813000 71.961998 # O HOH
421 1 1 0.000000 69.371002 10.207000 79.627998 # AL UNL
422 2 1 0.000000 65.810997 7.047000 76.832001 # AL UNL
423 3 2 0.000000 66.028999 8.202000 84.126999 # O HOH
424 4 2 0.000000 73.804001 13.171000 75.918999 # O HOH
425 5 2 0.000000 63.099998 4.094000 70.653999 # O HOH
426 1 1 0.000000 107.411003 3.574000 20.980000 # AL UNL
427 2 1 0.000000 112.209000 6.232000 20.362000 # AL UNL
428 3 2 0.000000 108.626999 4.828000 26.670000 # O HOH
429 4 2 0.000000 104.753998 1.517000 15.421000 # O HOH
430 5 2 0.000000 117.732002 8.961000 16.327000 # O HOH
431 1 1 0.000000 93.000999 6.082000 22.013000 # AL UNL
432 2 1 0.000000 89.318001 6.933000 26.035000 # AL UNL
433 3 2 0.000000 91.830002 11.850000 21.125000 # O HOH
434 4 2 0.000000 95.280998 0.007000 21.712000 # O HOH
435 5 2 0.000000 85.213997 4.757000 31.749001 # O HOH
436 1 1 0.000000 56.959000 7.611000 13.648000 # AL UNL
437 2 1 0.000000 61.771999 5.713000 11.723000 # AL UNL
438 3 2 0.000000 58.431000 12.071000 9.992000 # O HOH
439 4 2 0.000000 54.041000 3.674000 17.910999 # O HOH
440 5 2 0.000000 67.168999 0.719000 11.309000 # O HOH
441 1 1 0.000000 21.099001 6.786000 79.970001 # AL UNL
442 2 1 0.000000 24.448999 10.680000 81.991997 # AL UNL
443 3 2 0.000000 20.931999 10.706000 75.494003 # O HOH
444 4 2 0.000000 20.271999 1.669000 83.885002 # O HOH
445 5 2 0.000000 28.882000 13.494000 87.155998 # O HOH
446 1 1 0.000000 33.376999 13.199000 9.366000 # AL UNL
447 2 1 0.000000 28.999001 9.927000 8.590000 # AL UNL
448 3 2 0.000000 30.157000 16.643000 5.733000 # O HOH
449 4 2 0.000000 37.931999 10.697000 13.264000 # O HOH
450 5 2 0.000000 25.160000 3.733000 9.650000 # O HOH
451 1 1 0.000000 17.608000 4.173000 13.991000 # AL UNL
452 2 1 0.000000 17.275999 2.171000 8.857000 # AL UNL
453 3 2 0.000000 23.363001 3.066000 12.948000 # O HOH
454 4 2 0.000000 11.899000 5.886000 16.570999 # O HOH
455 5 2 0.000000 13.574000 0.208000 2.801000 # O HOH
456 1 1 0.000000 16.742001 9.987000 86.036003 # AL UNL
457 2 1 0.000000 15.773000 14.326000 82.764000 # AL UNL
458 3 2 0.000000 21.343000 13.452000 87.539001 # O HOH
459 4 2 0.000000 12.387000 5.199000 85.491997 # O HOH
460 5 2 0.000000 11.902000 17.976000 77.670998 # O HOH
461 1 1 0.000000 30.139999 11.141000 57.023998 # AL UNL
462 2 1 0.000000 25.288000 9.701000 54.819000 # AL UNL
463 3 2 0.000000 26.914000 10.488000 61.984001 # O HOH
464 4 2 0.000000 34.840000 12.227000 52.674000 # O HOH
465 5 2 0.000000 20.839001 8.208000 49.144001 # O HOH
466 1 1 0.000000 62.644001 13.206000 38.667999 # AL UNL
467 2 1 0.000000 59.939999 14.346000 33.992001 # AL UNL
468 3 2 0.000000 58.712002 17.184000 40.702999 # O HOH
469 4 2 0.000000 67.417999 8.851000 38.007000 # O HOH
470 5 2 0.000000 58.674000 13.560000 26.780001 # O HOH
471 1 1 0.000000 53.145000 7.434000 18.712999 # AL UNL
472 2 1 0.000000 50.842999 12.032000 16.707001 # AL UNL
473 3 2 0.000000 50.542000 9.512000 23.646000 # O HOH
474 4 2 0.000000 56.457001 3.967000 14.331000 # O HOH
475 5 2 0.000000 49.341000 16.806000 11.304000 # O HOH
476 1 1 0.000000 114.014000 8.543000 18.358999 # AL UNL
477 2 1 0.000000 113.905998 9.806000 23.732000 # AL UNL
478 3 2 0.000000 116.251999 3.520000 20.636999 # O HOH
479 4 2 0.000000 111.787003 13.238000 14.461000 # O HOH
480 5 2 0.000000 112.492996 14.296000 29.396000 # O HOH
481 1 1 0.000000 114.181000 13.933000 80.888000 # AL UNL
482 2 1 0.000000 113.320000 11.088000 85.540001 # AL UNL
483 3 2 0.000000 108.996002 16.306999 82.597000 # O HOH
484 4 2 0.000000 119.669998 12.385000 77.778999 # O HOH
485 5 2 0.000000 115.152000 6.054000 90.593002 # O HOH
486 1 1 0.000000 29.599001 8.531000 22.933001 # AL UNL
487 2 1 0.000000 27.860001 11.252000 27.410000 # AL UNL
488 3 2 0.000000 33.624001 12.914000 23.096001 # O HOH
489 4 2 0.000000 26.055000 3.298000 21.436001 # O HOH
490 5 2 0.000000 23.320000 12.284000 33.116001 # O HOH
491 1 1 0.000000 52.554001 3.988000 48.174999 # AL UNL
492 2 1 0.000000 49.605000 8.597000 47.442001 # AL UNL
493 3 2 0.000000 52.048000 3.949000 42.243999 # O HOH
494 4 2 0.000000 53.942001 2.656000 54.379002 # O HOH
495 5 2 0.000000 46.073002 14.588000 49.865002 # O HOH
496 1 1 0.000000 53.102001 7.690000 29.687000 # AL UNL
497 2 1 0.000000 57.513000 6.170000 32.636002 # AL UNL
498 3 2 0.000000 54.278999 2.441000 27.139000 # O HOH
499 4 2 0.000000 50.601002 13.441000 31.379999 # O HOH
500 5 2 0.000000 62.556999 7.185000 37.904999 # O HOH

 Bonds

1 1 16 157
2 1 47 431

